from_key,to_uri,label
researchgraph.org/ands/12220,researchgraph.org/ands/14216,knownAs
researchgraph.org/ands/12054,researchgraph.org/ands/14127,knownAs
researchgraph.org/ands/12434,researchgraph.org/ands/14157,knownAs
researchgraph.org/ands/11749,researchgraph.org/ands/14109,knownAs
researchgraph.org/ands/11833,researchgraph.org/ands/14199,knownAs
researchgraph.org/ands/12251,researchgraph.org/ands/14197,knownAs
researchgraph.org/ands/11881,researchgraph.org/ands/14111,knownAs
researchgraph.org/ands/12088,researchgraph.org/ands/14107,knownAs
researchgraph.org/ands/12135,researchgraph.org/ands/14142,knownAs
researchgraph.org/ands/12270,researchgraph.org/ands/14162,knownAs
researchgraph.org/ands/12277,researchgraph.org/ands/14155,knownAs
researchgraph.org/ands/12228,researchgraph.org/ands/14177,knownAs
researchgraph.org/ands/12258,researchgraph.org/ands/14141,knownAs
researchgraph.org/ands/12196,researchgraph.org/ands/14140,knownAs
researchgraph.org/ands/11828,researchgraph.org/ands/14116,knownAs
researchgraph.org/ands/12416,researchgraph.org/ands/14135,knownAs
researchgraph.org/ands/11871,researchgraph.org/ands/1267609,knownAs
researchgraph.org/ands/1219207,researchgraph.org/ands/76457,knownAs
researchgraph.org/ands/1253716,researchgraph.org/ands/99228,knownAs
researchgraph.org/ands/1261861,researchgraph.org/ands/98353,knownAs
researchgraph.org/ands/692693,researchgraph.org/ands/677653,knownAs
researchgraph.org/ands/1259590,researchgraph.org/ands/82558,knownAs
researchgraph.org/ands/1212349,researchgraph.org/ands/77016,knownAs
researchgraph.org/ands/1248337,researchgraph.org/ands/77840,knownAs
researchgraph.org/ands/1265959,researchgraph.org/ands/77694,knownAs
researchgraph.org/ands/1279669,researchgraph.org/ands/99312,knownAs
researchgraph.org/ands/1263880,researchgraph.org/ands/95520,knownAs
researchgraph.org/ands/1243471,researchgraph.org/ands/81217,knownAs
researchgraph.org/ands/1238581,researchgraph.org/ands/98375,knownAs
researchgraph.org/ands/680909,researchgraph.org/ands/676511,knownAs
researchgraph.org/ands/1210555,researchgraph.org/ands/81773,knownAs
researchgraph.org/ands/1229923,researchgraph.org/ands/94606,knownAs
researchgraph.org/ands/1249450,researchgraph.org/ands/98239,knownAs
researchgraph.org/ands/1220896,researchgraph.org/ands/96458,knownAs
researchgraph.org/ands/1271989,researchgraph.org/ands/76283,knownAs
researchgraph.org/ands/1295143,researchgraph.org/ands/81266,knownAs
researchgraph.org/ands/1282270,researchgraph.org/ands/76603,knownAs
researchgraph.org/ands/1276696,researchgraph.org/ands/100444,knownAs
researchgraph.org/ands/1262383,researchgraph.org/ands/96203,knownAs
researchgraph.org/ands/1258435,researchgraph.org/ands/76760,knownAs
researchgraph.org/ands/1214656,researchgraph.org/ands/101395,knownAs
researchgraph.org/ands/1247719,researchgraph.org/ands/98360,knownAs
researchgraph.org/ands/1271527,researchgraph.org/ands/101154,knownAs
researchgraph.org/ands/1228738,researchgraph.org/ands/101193,knownAs
researchgraph.org/ands/1264942,researchgraph.org/ands/96254,knownAs
researchgraph.org/ands/1237114,researchgraph.org/ands/96160,knownAs
researchgraph.org/ands/1272766,researchgraph.org/ands/95033,knownAs
researchgraph.org/ands/1279876,researchgraph.org/ands/81906,knownAs
researchgraph.org/ands/1272760,researchgraph.org/ands/95632,knownAs
researchgraph.org/ands/1266337,researchgraph.org/ands/97162,knownAs
researchgraph.org/ands/1282444,researchgraph.org/ands/76355,knownAs
researchgraph.org/ands/1290658,researchgraph.org/ands/100918,knownAs
researchgraph.org/ands/1276963,researchgraph.org/ands/77803,knownAs
researchgraph.org/ands/1286491,researchgraph.org/ands/76156,knownAs
researchgraph.org/ands/1258276,researchgraph.org/ands/99244,knownAs
researchgraph.org/ands/1279906,researchgraph.org/ands/76869,knownAs
researchgraph.org/ands/1293190,researchgraph.org/ands/82261,knownAs
researchgraph.org/ands/1270939,researchgraph.org/ands/95221,knownAs
researchgraph.org/ands/1258144,researchgraph.org/ands/100811,knownAs
researchgraph.org/ands/1250248,researchgraph.org/ands/97151,knownAs
researchgraph.org/ands/1234045,researchgraph.org/ands/97468,knownAs
researchgraph.org/ands/1285789,researchgraph.org/ands/77702,knownAs
researchgraph.org/ands/1277215,researchgraph.org/ands/82637,knownAs
researchgraph.org/ands/1254295,researchgraph.org/ands/96064,knownAs
researchgraph.org/ands/476863,researchgraph.org/ands/697785,knownAs
researchgraph.org/ands/1276333,researchgraph.org/ands/100402,knownAs
researchgraph.org/ands/1245919,researchgraph.org/ands/82658,knownAs
researchgraph.org/ands/1221634,researchgraph.org/ands/99191,knownAs
researchgraph.org/ands/1246273,researchgraph.org/ands/98723,knownAs
researchgraph.org/ands/1293424,researchgraph.org/ands/99961,knownAs
researchgraph.org/ands/1208071,researchgraph.org/ands/81869,knownAs
researchgraph.org/ands/1246432,researchgraph.org/ands/98400,knownAs
researchgraph.org/ands/1274710,researchgraph.org/ands/80971,knownAs
researchgraph.org/ands/1226320,researchgraph.org/ands/97072,knownAs
researchgraph.org/ands/1252150,researchgraph.org/ands/95276,knownAs
researchgraph.org/ands/1252513,researchgraph.org/ands/76962,knownAs
researchgraph.org/ands/1266718,researchgraph.org/ands/99779,knownAs
researchgraph.org/ands/1287973,researchgraph.org/ands/78151,knownAs
researchgraph.org/ands/1261033,researchgraph.org/ands/76901,knownAs
researchgraph.org/ands/1239043,researchgraph.org/ands/100699,knownAs
researchgraph.org/ands/1270393,researchgraph.org/ands/96620,knownAs
researchgraph.org/ands/1242436,researchgraph.org/ands/101217,knownAs
researchgraph.org/ands/1271110,researchgraph.org/ands/77550,knownAs
researchgraph.org/ands/1302982,researchgraph.org/ands/94706,knownAs
researchgraph.org/ands/1238446,researchgraph.org/ands/81499,knownAs
researchgraph.org/ands/1259320,researchgraph.org/ands/96917,knownAs
researchgraph.org/ands/1222066,researchgraph.org/ands/76808,knownAs
researchgraph.org/ands/1250875,researchgraph.org/ands/81852,knownAs
researchgraph.org/ands/1291018,researchgraph.org/ands/96098,knownAs
researchgraph.org/ands/1303027,researchgraph.org/ands/81834,knownAs
researchgraph.org/ands/1227622,researchgraph.org/ands/76758,knownAs
researchgraph.org/ands/1292362,researchgraph.org/ands/78080,knownAs
researchgraph.org/ands/1226809,researchgraph.org/ands/77875,knownAs
researchgraph.org/ands/951739,researchgraph.org/ands/940039,knownAs
researchgraph.org/ands/699666,researchgraph.org/ands/686289,knownAs
researchgraph.org/ands/699980,researchgraph.org/ands/686562,knownAs
researchgraph.org/ands/698581,researchgraph.org/ands/686645,knownAs
researchgraph.org/ands/700588,researchgraph.org/ands/684926,knownAs
researchgraph.org/ands/700837,researchgraph.org/ands/685043,knownAs
researchgraph.org/ands/952369,researchgraph.org/ands/959839,knownAs
researchgraph.org/ands/952369,researchgraph.org/ands/940429,knownAs
researchgraph.org/ands/699511,researchgraph.org/ands/686145,knownAs
researchgraph.org/ands/476647,researchgraph.org/ands/697062,knownAs
researchgraph.org/ands/476517,researchgraph.org/ands/692354,knownAs
researchgraph.org/ands/699490,researchgraph.org/ands/686132,knownAs
researchgraph.org/ands/693599,researchgraph.org/ands/676534,knownAs
researchgraph.org/ands/678898,researchgraph.org/ands/677416,knownAs
researchgraph.org/ands/945988,researchgraph.org/ands/933851,knownAs
researchgraph.org/ands/699512,researchgraph.org/ands/686149,knownAs
researchgraph.org/ands/697878,researchgraph.org/ands/677314,knownAs
researchgraph.org/ands/700631,researchgraph.org/ands/684792,knownAs
researchgraph.org/ands/961282,researchgraph.org/ands/686232,knownAs
researchgraph.org/ands/961282,researchgraph.org/ands/617274,knownAs
researchgraph.org/ands/189582,researchgraph.org/ands/1220431,knownAs
researchgraph.org/ands/753971,researchgraph.org/ands/754238,knownAs
researchgraph.org/ands/685164,researchgraph.org/ands/563973,knownAs
researchgraph.org/ands/967228,researchgraph.org/ands/968362,knownAs
researchgraph.org/ands/692766,researchgraph.org/ands/960718,knownAs
researchgraph.org/ands/692766,researchgraph.org/ands/676301,knownAs
researchgraph.org/ands/476366,researchgraph.org/ands/693105,knownAs
researchgraph.org/ands/692582,researchgraph.org/ands/677842,knownAs
researchgraph.org/ands/12382,researchgraph.org/ands/1245601,knownAs
researchgraph.org/ands/476697,researchgraph.org/ands/693379,knownAs
researchgraph.org/ands/11844,researchgraph.org/ands/1255306,knownAs
researchgraph.org/ands/693490,researchgraph.org/ands/961411,knownAs
researchgraph.org/ands/693490,researchgraph.org/ands/676409,knownAs
researchgraph.org/ands/1225012,researchgraph.org/ands/688980,knownAs
researchgraph.org/ands/698847,researchgraph.org/ands/792785,knownAs
researchgraph.org/ands/701814,researchgraph.org/ands/687181,knownAs
researchgraph.org/ands/692827,researchgraph.org/ands/476865,knownAs
researchgraph.org/ands/945592,researchgraph.org/ands/934241,knownAs
researchgraph.org/ands/693680,researchgraph.org/ands/675839,knownAs
researchgraph.org/ands/476468,researchgraph.org/ands/693072,knownAs
researchgraph.org/ands/701612,researchgraph.org/ands/685440,knownAs
researchgraph.org/ands/476669,researchgraph.org/ands/697183,knownAs
researchgraph.org/ands/698717,researchgraph.org/ands/686780,knownAs
researchgraph.org/ands/681899,researchgraph.org/ands/677875,knownAs
researchgraph.org/ands/699585,researchgraph.org/ands/686217,knownAs
researchgraph.org/ands/476614,researchgraph.org/ands/698295,knownAs
researchgraph.org/ands/697172,researchgraph.org/ands/675915,knownAs
researchgraph.org/ands/697637,researchgraph.org/ands/474884,knownAs
researchgraph.org/ands/697637,researchgraph.org/ands/676096,knownAs
researchgraph.org/ands/693070,researchgraph.org/ands/677741,knownAs
researchgraph.org/ands/681981,researchgraph.org/ands/678022,knownAs
researchgraph.org/ands/701779,researchgraph.org/ands/687173,knownAs
researchgraph.org/ands/697717,researchgraph.org/ands/961339,knownAs
researchgraph.org/ands/697717,researchgraph.org/ands/675895,knownAs
researchgraph.org/ands/692779,researchgraph.org/ands/677679,knownAs
researchgraph.org/ands/755471,researchgraph.org/ands/960325,knownAs
researchgraph.org/ands/755471,researchgraph.org/ands/755585,knownAs
researchgraph.org/ands/700247,researchgraph.org/ands/685979,knownAs
researchgraph.org/ands/1307200,researchgraph.org/ands/1307053,knownAs
researchgraph.org/ands/1307200,researchgraph.org/ands/1314709,knownAs
researchgraph.org/ands/701141,researchgraph.org/ands/687349,knownAs
researchgraph.org/ands/700880,researchgraph.org/ands/685128,knownAs
researchgraph.org/ands/685407,researchgraph.org/ands/564174,knownAs
researchgraph.org/ands/681419,researchgraph.org/ands/677127,knownAs
researchgraph.org/ands/693622,researchgraph.org/ands/677814,knownAs
researchgraph.org/ands/686349,researchgraph.org/ands/564181,knownAs
researchgraph.org/ands/692244,researchgraph.org/ands/960292,knownAs
researchgraph.org/ands/692244,researchgraph.org/ands/676248,knownAs
researchgraph.org/ands/700188,researchgraph.org/ands/685739,knownAs
researchgraph.org/ands/1330080,researchgraph.org/ands/1329722,knownAs
researchgraph.org/ands/690750,researchgraph.org/ands/675059,knownAs
researchgraph.org/ands/969286,researchgraph.org/ands/968563,knownAs
researchgraph.org/ands/701666,researchgraph.org/ands/685516,knownAs
researchgraph.org/ands/681991,researchgraph.org/ands/678066,knownAs
researchgraph.org/ands/1272397,researchgraph.org/ands/688602,knownAs
researchgraph.org/ands/1264495,researchgraph.org/ands/688758,knownAs
researchgraph.org/ands/969280,researchgraph.org/ands/968629,knownAs
researchgraph.org/ands/681439,researchgraph.org/ands/677159,knownAs
researchgraph.org/ands/679288,researchgraph.org/ands/676132,knownAs
researchgraph.org/ands/685275,researchgraph.org/ands/564143,knownAs
researchgraph.org/ands/967498,researchgraph.org/ands/968320,knownAs
researchgraph.org/ands/992338,researchgraph.org/ands/993037,knownAs
researchgraph.org/ands/1307686,researchgraph.org/ands/1324963,knownAs
researchgraph.org/ands/699690,researchgraph.org/ands/686303,knownAs
researchgraph.org/ands/693198,researchgraph.org/ands/476118,knownAs
researchgraph.org/ands/693198,researchgraph.org/ands/677902,knownAs
researchgraph.org/ands/701954,researchgraph.org/ands/687676,knownAs
researchgraph.org/ands/692223,researchgraph.org/ands/677593,knownAs
researchgraph.org/ands/961273,researchgraph.org/ands/954871,knownAs
researchgraph.org/ands/680983,researchgraph.org/ands/676756,knownAs
researchgraph.org/ands/1266571,researchgraph.org/ands/688846,knownAs
researchgraph.org/ands/1256947,researchgraph.org/ands/688761,knownAs
researchgraph.org/ands/1239760,researchgraph.org/ands/688861,knownAs
researchgraph.org/ands/679164,researchgraph.org/ands/677466,knownAs
researchgraph.org/ands/700377,researchgraph.org/ands/684572,knownAs
researchgraph.org/ands/678978,researchgraph.org/ands/676049,knownAs
researchgraph.org/ands/699291,researchgraph.org/ands/684725,knownAs
researchgraph.org/ands/695786,researchgraph.org/ands/961735,knownAs
researchgraph.org/ands/695786,researchgraph.org/ands/675973,knownAs
researchgraph.org/ands/698924,researchgraph.org/ands/687065,knownAs
researchgraph.org/ands/692285,researchgraph.org/ands/676352,knownAs
researchgraph.org/ands/1214149,researchgraph.org/ands/688492,knownAs
researchgraph.org/ands/700167,researchgraph.org/ands/685706,knownAs
researchgraph.org/ands/690778,researchgraph.org/ands/675146,knownAs
researchgraph.org/ands/680863,researchgraph.org/ands/676494,knownAs
researchgraph.org/ands/476634,researchgraph.org/ands/692160,knownAs
researchgraph.org/ands/694174,researchgraph.org/ands/675867,knownAs
researchgraph.org/ands/1297366,researchgraph.org/ands/688583,knownAs
researchgraph.org/ands/679773,researchgraph.org/ands/121833,knownAs
researchgraph.org/ands/693296,researchgraph.org/ands/476891,knownAs
researchgraph.org/ands/693296,researchgraph.org/ands/677101,knownAs
researchgraph.org/ands/696524,researchgraph.org/ands/476408,knownAs
researchgraph.org/ands/690591,researchgraph.org/ands/675485,knownAs
researchgraph.org/ands/692355,researchgraph.org/ands/475604,knownAs
researchgraph.org/ands/692355,researchgraph.org/ands/677692,knownAs
researchgraph.org/ands/678901,researchgraph.org/ands/961939,knownAs
researchgraph.org/ands/678901,researchgraph.org/ands/676023,knownAs
researchgraph.org/ands/680684,researchgraph.org/ands/676337,knownAs
researchgraph.org/ands/681703,researchgraph.org/ands/675789,knownAs
researchgraph.org/ands/12232,researchgraph.org/ands/1286749,knownAs
researchgraph.org/ands/698165,researchgraph.org/ands/677469,knownAs
researchgraph.org/ands/1324750,researchgraph.org/ands/1306228,knownAs
researchgraph.org/ands/695875,researchgraph.org/ands/676017,knownAs
researchgraph.org/ands/690554,researchgraph.org/ands/675381,knownAs
researchgraph.org/ands/696101,researchgraph.org/ands/959920,knownAs
researchgraph.org/ands/696101,researchgraph.org/ands/676102,knownAs
researchgraph.org/ands/476052,researchgraph.org/ands/693024,knownAs
researchgraph.org/ands/681648,researchgraph.org/ands/676577,knownAs
researchgraph.org/ands/992350,researchgraph.org/ands/993001,knownAs
researchgraph.org/ands/680682,researchgraph.org/ands/676359,knownAs
researchgraph.org/ands/700682,researchgraph.org/ands/684941,knownAs
researchgraph.org/ands/693184,researchgraph.org/ands/474499,knownAs
researchgraph.org/ands/693184,researchgraph.org/ands/677908,knownAs
researchgraph.org/ands/700561,researchgraph.org/ands/684904,knownAs
researchgraph.org/ands/699560,researchgraph.org/ands/686185,knownAs
researchgraph.org/ands/685310,researchgraph.org/ands/564077,knownAs
researchgraph.org/ands/700201,researchgraph.org/ands/685758,knownAs
researchgraph.org/ands/678221,researchgraph.org/ands/121888,knownAs
researchgraph.org/ands/933869,researchgraph.org/ands/820392,knownAs
researchgraph.org/ands/954847,researchgraph.org/ands/952699,knownAs
researchgraph.org/ands/691943,researchgraph.org/ands/677124,knownAs
researchgraph.org/ands/701700,researchgraph.org/ands/687739,knownAs
researchgraph.org/ands/474441,researchgraph.org/ands/695741,knownAs
researchgraph.org/ands/681958,researchgraph.org/ands/678019,knownAs
researchgraph.org/ands/754524,researchgraph.org/ands/755516,knownAs
researchgraph.org/ands/692575,researchgraph.org/ands/961687,knownAs
researchgraph.org/ands/692575,researchgraph.org/ands/676497,knownAs
